"","VOUCH0","TEST_TAK","MATH","READING","WRITING","AGE2","SEX_NAME","MOM_SCH","MOM_AGE","DAD_SCH","DAD_AGE","DAREA4","DAREA5","DAREA6","DAREA7","DAREA11","DAREA15","DAREA16","DAREA17","DAREA18","DAREA19","MOM_SCH_IS_NA","MOM_AGE_IS_NA","DAD_SCH_IS_NA","DAD_AGE_IS_NA","SEX_IS_NA","STRATA1","STRATA2","STRATA3","STRATA4","STRATA5","STRATA6","DAD_MW","MOM_MW","DAD_MW_IS_NA","MOM_MW_IS_NA","TSITE1","TSITE2","TSITE3"
"156",0,0,0,0,0,12,0,3,46,4,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA
"157",0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"158",0,0,0,0,0,12,1,7,34,7,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"159",0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"160",0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"161",1,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"162",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"163",1,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"164",0,0,0,0,0,13,1,5,45,7,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA
"165",0,0,0,0,0,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"166",0,0,0,0,0,11,0,2,52,2,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"167",0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"168",0,0,0,0,0,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"169",0,0,0,0,0,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"170",0,0,0,0,0,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"171",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"172",0,0,0,0,0,13,1,6,30,5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"173",1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"174",1,1,-0.404923350828709,-0.0877461879643568,0.673820131779542,14,0,6,36,5,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"175",0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"176",1,1,1.41723172790048,1.36901091319147,-0.242103894725241,11,1,11,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"177",0,0,0,0,0,12,1,5,46,5,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"178",1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"179",1,1,0.404923350828709,-1.30171043892755,0.0632041141096868,13,0,3,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"180",1,0,0,0,0,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"181",0,0,0,0,0,11,0,6,38,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"182",1,0,0,0,0,13,0,4,40,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,NA,NA
"183",0,0,0,0,0,12,1,0,42,0,40,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"184",0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"185",1,0,0,0,0,15,1,3,58,4,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA
"186",1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"187",0,0,0,0,0,14,0,6,34,6,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"188",0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,NA,NA,NA
"189",0,0,0,0,0,13,1,5,38,8,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"190",1,0,0,0,0,11,1,6,39,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA
"191",1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"192",0,0,0,0,0,11,0,8,40,11,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA
"193",1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"194",1,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"195",1,0,0,0,0,11,0,9,32,5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"196",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"197",1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"198",1,0,0,0,0,13,0,5,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA
"199",1,0,0,0,0,15,1,11,58,11,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"200",1,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"201",0,1,-0.607385026243064,0.39783951242092,0.368512122944614,13,1,0,56,5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"202",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"203",0,1,1.82215507872919,0.883425212806197,-0.242103894725241,14,1,5,50,8,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"204",1,0,0,0,0,12,0,6,46,5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"205",1,0,0,0,0,12,1,0,51,0,57,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"206",1,0,0,0,0,14,0,5,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA
"207",1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"208",0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"209",1,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"210",1,0,0,0,0,11,0,0,42,0,51,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,NA
"211",1,1,0,-2.2728818396981,0.0632041141096868,14,1,5,32,0,33,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"212",0,0,0,0,0,11,1,0,47,0,48,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA
"213",1,0,0,0,0,13,1,11,35,8,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"214",1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"215",1,1,-1.01230837707177,-0.330539038156995,-0.547411903560169,14,0,2,43,3,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"216",1,1,-0.607385026243064,-0.0877461879643568,-1.76864393889988,11,0,8,38,11,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"217",1,0,0,0,0,12,0,5,40,3,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"218",1,1,0,0.640632362613559,0.673820131779542,11,1,5,52,5,54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"219",1,0,0,0,0,16,1,5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA
"220",0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"221",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"222",1,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"223",0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"224",0,0,0,0,0,12,1,7,40,7,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"225",0,0,0,0,0,15,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,NA,NA,NA
"226",0,0,0,0,0,13,0,4,38,3,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"227",0,0,0,0,0,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"228",1,0,0,0,0,12,0,5,37,7,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"229",1,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"230",1,0,0,0,0,12,1,0,40,0,39,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA
"231",0,0,0,0,0,13,0,5,40,9,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"232",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"233",0,0,0,0,0,13,0,11,30,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA
"234",1,0,0,0,0,12,0,3,36,2,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"235",0,1,-1.61969340331484,-1.05891758873491,1.89505216711925,14,1,7,46,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"236",1,0,0,0,0,12,0,5,55,3,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"237",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"238",1,0,0,0,0,12,1,5,43,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"239",1,0,0,0,0,13,1,7,36,9,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"240",0,0,0,0,0,12,1,0,37,0,35,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"241",1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"242",0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"243",1,0,0,0,0,13,1,2,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA
"244",1,0,0,0,0,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"245",0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"246",0,0,0,0,0,12,0,0,32,0,39,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA
"247",1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"248",1,0,0,0,0,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"249",1,0,0,0,0,12,0,5,40,5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"250",0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"251",1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"252",0,1,0.809846701657418,-0.0877461879643568,-0.547411903560169,12,1,11,32,11,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"253",1,0,0,0,0,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"254",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"255",0,0,0,0,0,13,1,3,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA
"256",1,1,-1.41723172790048,-0.330539038156995,1.58974415828433,13,0,5,35,5,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"257",1,1,2.02461675414355,0.640632362613559,1.58974415828433,10,0,3,38,11,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"258",1,1,0.809846701657418,0.39783951242092,-0.547411903560169,11,0,8,35,8,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"259",1,1,0.404923350828709,-0.0877461879643568,0.97912814061447,12,1,11,38,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"260",1,0,0,0,0,14,1,2,45,2,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"261",1,0,0,0,0,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"262",1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"263",1,0,0,0,0,11,0,7,50,0,50,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,NA,NA,NA
"264",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"265",0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"266",1,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"267",1,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"268",1,0,0,0,0,12,1,4,39,3,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"269",1,0,0,0,0,13,0,8,34,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"270",0,1,-0.404923350828709,0.39783951242092,0.368512122944614,12,0,5,32,5,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"271",0,0,0,0,0,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA
"272",1,1,-0.607385026243064,-0.0877461879643568,1.2844361494494,10,1,5,34,5,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"273",0,0,0,0,0,12,1,5,43,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"274",0,0,0,0,0,13,0,6,48,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,NA,NA
"275",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"276",0,0,0,0,0,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,NA,NA,NA
"277",1,1,-0.404923350828709,0.883425212806197,0.97912814061447,12,0,5,37,5,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"278",1,0,0,0,0,14,1,6,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA
"279",1,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"280",1,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"281",0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"282",1,0,0,0,0,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"283",0,0,0,0,0,15,1,2,36,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"284",1,0,0,0,0,12,1,8,36,10,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"285",1,0,0,0,0,11,0,8,39,5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"286",1,0,0,0,0,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"287",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"288",0,0,0,0,0,13,0,5,36,3,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"289",1,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"290",1,0,0,0,0,11,1,11,39,11,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"291",1,0,0,0,0,13,0,9,53,0,55,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA
"292",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"293",1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"294",0,0,0,0,0,14,1,5,56,6,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"295",0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"296",1,0,0,0,0,13,1,9,37,7,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"297",0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"298",1,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"299",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"300",0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"301",0,0,0,0,0,12,1,5,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA
"302",0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"303",1,0,0,0,0,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"304",1,1,-0.404923350828709,-1.05891758873491,0.368512122944614,11,1,3,39,5,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"305",0,0,0,0,0,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"306",0,0,0,0,0,14,1,9,39,9,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA
"307",1,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"308",0,0,0,0,0,11,0,9,38,8,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"309",0,0,0,0,0,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"310",1,0,0,0,0,13,1,8,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA
"311",0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"312",1,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
"313",0,0,0,0,0,12,0,0,46,6,37,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA
"314",1,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA
